,0
182,0.9321681858753788
183,0.8386304915048491
184,0.9321681858753788
185,0.9206060258753788
186,0.9321681858753788
187,0.8501926515048491
188,0.9321681858753788
189,0.8386304915048491
190,0.9321681858753788
191,0.9206060258753788
192,0.8386304915048491
193,0.8386304915048491
194,0.9206060258753788
195,0.6967546267204048
196,0.9206060258753788
197,0.8386304915048491
198,0.8386304915048491
199,0.8386304915048491
200,0.9321681858753788
201,0.6663835391670715
202,0.9321681858753788
203,0.6663835391670715
204,0.9206060258753788
205,0.6967546267204048
206,0.9321681858753788
207,0.6663835391670715
208,0.9206060258753788
209,0.7787301610909347
210,0.9206060258753788
211,0.8386304915048491
212,0.9321681858753788
213,0.6663835391670715
214,0.9206060258753788
215,0.7787301610909347
216,0.8501926515048491
217,0.8386304915048491
218,0.9321681858753788
219,0.8386304915048491
220,0.9321681858753788
221,0.8386304915048491
222,0.8501926515048491
223,0.8386304915048491
224,0.9321681858753788
225,0.8386304915048491
226,0.9321681858753788
227,0.8386304915048491
228,0.9321681858753788
229,0.8386304915048491
230,0.9321681858753788
231,0.8386304915048491
232,0.9321681858753788
233,0.9206060258753788
234,0.9321681858753788
235,0.8386304915048491
236,0.9321681858753788
237,0.8386304915048491
238,0.9321681858753788
239,0.9206060258753788
240,0.8386304915048491
241,0.6967546267204048
242,0.9206060258753788
243,0.6663835391670715
244,0.9206060258753788
245,0.6967546267204048
246,0.8386304915048491
247,0.6967546267204048
248,0.9321681858753788
249,0.6663835391670715
250,0.9206060258753788
251,0.6663835391670715
252,0.9206060258753788
253,0.6663835391670715
254,0.9321681858753788
255,0.6663835391670715
256,0.9206060258753788
257,0.7483590735376013
258,0.9206060258753788
259,0.6967546267204048
260,0.9206060258753788
261,0.6663835391670715
262,0.9206060258753788
263,0.7483590735376013
264,0.8562325538848491
265,0.8446703938848492
266,0.9382080882553785
267,0.8446703938848492
268,0.9382080882553785
269,0.8446703938848492
270,0.8562325538848491
271,0.8446703938848492
272,0.9382080882553785
273,0.8446703938848492
274,0.9382080882553785
275,0.8446703938848492
276,0.9382080882553785
277,0.8446703938848492
278,0.9382080882553785
279,0.8446703938848492
280,0.9382080882553785
281,0.9266459282553786
282,0.9382080882553785
283,0.8446703938848492
284,0.9382080882553785
285,0.8446703938848492
286,0.9382080882553785
287,0.9266459282553786
288,0.6967546267204048
289,0.6663835391670715
290,0.9206060258753788
291,0.6663835391670715
292,0.7787301610909347
293,0.6663835391670715
294,0.6967546267204048
295,0.6663835391670715
296,0.9206060258753788
297,0.6663835391670715
298,0.9206060258753788
299,0.6663835391670715
300,0.9206060258753788
301,0.6663835391670715
302,0.9206060258753788
303,0.6663835391670715
304,0.9206060258753788
305,0.7198573112226013
306,0.7787301610909347
307,0.6663835391670715
308,0.9206060258753788
309,0.6663835391670715
310,0.9206060258753788
311,0.7198573112226013
312,0.8386304915048491
313,0.8386304915048491
314,0.9321681858753788
315,0.8386304915048491
316,0.9206060258753788
317,0.8386304915048491
318,0.8386304915048491
319,0.8386304915048491
320,0.9321681858753788
321,0.6663835391670715
322,0.9321681858753788
323,0.6967546267204048
324,0.9321681858753788
325,0.8386304915048491
326,0.9321681858753788
327,0.6663835391670715
328,0.9321681858753788
329,0.9206060258753788
330,0.9206060258753788
331,0.8386304915048491
332,0.9321681858753788
333,0.6967546267204048
334,0.9321681858753788
335,0.9206060258753788
336,0.7673448351530716
337,0.6898807151530714
338,0.7459367520686015
339,0.6898807151530714
340,0.7459367520686015
341,0.6898807151530714
342,0.7673448351530716
343,0.6898807151530714
344,0.7744385143836015
345,0.6898807151530714
346,0.7459367520686015
347,0.6898807151530714
348,0.7459367520686015
349,0.6898807151530714
350,0.7744385143836015
351,0.6898807151530714
352,0.7459367520686015
353,0.6684726320686015
354,0.7459367520686015
355,0.6898807151530714
356,0.7459367520686015
357,0.6898807151530714
358,0.7459367520686015
359,0.6684726320686015
360,0.5932418799359799
361,0.5932418799359799
362,0.6643723917425101
363,0.5932418799359799
364,0.6528102317425101
365,0.5932418799359799
366,0.5932418799359799
367,0.5932418799359799
368,0.6643723917425101
369,0.58167971993598
370,0.6643723917425101
371,0.58167971993598
372,0.6643723917425101
373,0.5932418799359799
374,0.6643723917425101
375,0.58167971993598
376,0.6643723917425101
377,0.6528102317425101
378,0.6528102317425101
379,0.5932418799359799
380,0.6643723917425101
381,0.58167971993598
382,0.6643723917425101
383,0.6528102317425101
384,0.6940599772475992
385,0.5959527406985989
386,0.782868342086482
387,0.5857810606985989
388,0.782868342086482
389,0.630943743138599
390,0.6940599772475992
391,0.5959527406985989
392,0.782868342086482
393,0.5804350060866942
394,0.782868342086482
395,0.594836949278599
396,0.782868342086482
397,0.5857810606985989
398,0.782868342086482
399,0.5804350060866942
400,0.782868342086482
401,0.6780535082651291
402,0.782868342086482
403,0.630943743138599
404,0.782868342086482
405,0.594836949278599
406,0.782868342086482
407,0.6780535082651291
408,0.703828260037599
409,0.703828260037599
410,0.820563228696482
411,0.703828260037599
412,0.820563228696482
413,0.703828260037599
414,0.703828260037599
415,0.703828260037599
416,0.820563228696482
417,0.703828260037599
418,0.820563228696482
419,0.703828260037599
420,0.820563228696482
421,0.703828260037599
422,0.820563228696482
423,0.703828260037599
424,0.820563228696482
425,0.7926366248764819
426,0.820563228696482
427,0.703828260037599
428,0.820563228696482
429,0.703828260037599
430,0.820563228696482
431,0.7926366248764819
432,0.8501926515048491
433,0.8386304915048491
434,0.9321681858753788
435,0.8386304915048491
436,0.9321681858753788
437,0.8501926515048491
438,0.8501926515048491
439,0.8386304915048491
440,0.9321681858753788
441,0.8386304915048491
442,0.9321681858753788
443,0.8386304915048491
444,0.9321681858753788
445,0.8386304915048491
446,0.9321681858753788
447,0.8386304915048491
448,0.9321681858753788
449,0.9206060258753788
450,0.9321681858753788
451,0.8501926515048491
452,0.9321681858753788
453,0.8386304915048491
454,0.9321681858753788
455,0.9206060258753788
456,0.8459285852255634
457,0.8459285852255634
458,0.927904119596093
459,0.8459285852255634
460,0.927904119596093
461,0.8459285852255634
462,0.8459285852255634
463,0.8459285852255634
464,0.9223357341079977
465,0.8234585647055634
466,0.918848231016093
467,0.8459285852255634
468,0.927904119596093
469,0.8459285852255634
470,0.9223357341079977
471,0.8234585647055634
472,0.927904119596093
473,0.927904119596093
474,0.927904119596093
475,0.8459285852255634
476,0.918848231016093
477,0.8459285852255634
478,0.927904119596093
479,0.927904119596093
480,0.5936489602766942
481,0.5936489602766942
482,0.6968358479432243
483,0.5936489602766942
484,0.6968358479432243
485,0.5936489602766942
486,0.5936489602766942
487,0.5936489602766942
488,0.691267462455129
489,0.5780699531366942
490,0.6968358479432243
491,0.5936489602766942
492,0.6968358479432243
493,0.5936489602766942
494,0.691267462455129
495,0.5780699531366942
496,0.6968358479432243
497,0.6968358479432243
498,0.6968358479432243
499,0.5936489602766942
500,0.6968358479432243
501,0.5936489602766942
502,0.6968358479432243
503,0.6968358479432243
504,0.8501926515048491
505,0.8501926515048491
506,0.9321681858753788
507,0.8386304915048491
508,0.9321681858753788
509,0.8501926515048491
510,0.8501926515048491
511,0.8501926515048491
512,0.9321681858753788
513,0.8386304915048491
514,0.9321681858753788
515,0.8386304915048491
516,0.9321681858753788
517,0.8386304915048491
518,0.9321681858753788
519,0.8386304915048491
520,0.9321681858753788
521,0.9206060258753788
522,0.9321681858753788
523,0.8501926515048491
524,0.9321681858753788
525,0.8386304915048491
526,0.9321681858753788
527,0.9206060258753788
528,0.8386304915048491
529,0.8386304915048491
530,0.8769874900153789
531,0.6967546267204048
532,0.8769874900153789
533,0.8386304915048491
534,0.8386304915048491
535,0.8386304915048491
536,0.8885496500153788
537,0.6663835391670715
538,0.8885496500153788
539,0.6663835391670715
540,0.8769874900153789
541,0.6967546267204048
542,0.8885496500153788
543,0.6663835391670715
544,0.8769874900153789
545,0.7351116252309348
546,0.8769874900153789
547,0.8386304915048491
548,0.8885496500153788
549,0.6663835391670715
550,0.8769874900153789
551,0.7351116252309348
552,0.8501926515048491
553,0.8386304915048491
554,0.9321681858753788
555,0.8386304915048491
556,0.9321681858753788
557,0.8386304915048491
558,0.8501926515048491
559,0.8386304915048491
560,0.9321681858753788
561,0.8386304915048491
562,0.9321681858753788
563,0.8386304915048491
564,0.9321681858753788
565,0.8386304915048491
566,0.9321681858753788
567,0.8386304915048491
568,0.9321681858753788
569,0.9206060258753788
570,0.9321681858753788
571,0.8386304915048491
572,0.9321681858753788
573,0.8386304915048491
574,0.9321681858753788
575,0.9206060258753788
576,0.8386304915048491
577,0.6967546267204048
578,0.8769874900153789
579,0.6663835391670715
580,0.8769874900153789
581,0.6967546267204048
582,0.8386304915048491
583,0.6967546267204048
584,0.8885496500153788
585,0.6663835391670715
586,0.8769874900153789
587,0.6663835391670715
588,0.8769874900153789
589,0.6663835391670715
590,0.8885496500153788
591,0.6663835391670715
592,0.8769874900153789
593,0.7047405376776014
594,0.8769874900153789
595,0.6967546267204048
596,0.8769874900153789
597,0.6663835391670715
598,0.8769874900153789
599,0.7047405376776014
600,0.8562325538848491
601,0.8446703938848492
602,0.9382080882553785
603,0.8446703938848492
604,0.9382080882553785
605,0.8446703938848492
606,0.8562325538848491
607,0.8446703938848492
608,0.9382080882553785
609,0.8446703938848492
610,0.9382080882553785
611,0.8446703938848492
612,0.9382080882553785
613,0.8446703938848492
614,0.9382080882553785
615,0.8446703938848492
616,0.9382080882553785
617,0.9266459282553786
618,0.9382080882553785
619,0.8446703938848492
620,0.9382080882553785
621,0.8446703938848492
622,0.9382080882553785
623,0.9266459282553786
624,0.6967546267204048
625,0.6663835391670715
626,0.8769874900153789
627,0.6663835391670715
628,0.7351116252309348
629,0.6663835391670715
630,0.6967546267204048
631,0.6663835391670715
632,0.8769874900153789
633,0.6663835391670715
634,0.8769874900153789
635,0.6663835391670715
636,0.8769874900153789
637,0.6663835391670715
638,0.8769874900153789
639,0.6663835391670715
640,0.8769874900153789
641,0.6762387753626014
642,0.7351116252309348
643,0.6663835391670715
644,0.8769874900153789
645,0.6663835391670715
646,0.8769874900153789
647,0.6762387753626014
648,0.8386304915048491
649,0.8386304915048491
650,0.8885496500153788
651,0.8386304915048491
652,0.8769874900153789
653,0.8386304915048491
654,0.8386304915048491
655,0.8386304915048491
656,0.8885496500153788
657,0.6663835391670715
658,0.8885496500153788
659,0.6967546267204048
660,0.8885496500153788
661,0.8386304915048491
662,0.8885496500153788
663,0.6663835391670715
664,0.8885496500153788
665,0.8769874900153789
666,0.8769874900153789
667,0.8386304915048491
668,0.8885496500153788
669,0.6967546267204048
670,0.8885496500153788
671,0.8769874900153789
672,0.7673448351530716
673,0.6898807151530714
674,0.7678348027836015
675,0.6898807151530714
676,0.7678348027836015
677,0.6898807151530714
678,0.7673448351530716
679,0.6898807151530714
680,0.7744385143836015
681,0.6898807151530714
682,0.7678348027836015
683,0.6898807151530714
684,0.7678348027836015
685,0.6898807151530714
686,0.7744385143836015
687,0.6898807151530714
688,0.7678348027836015
689,0.6684726320686015
690,0.7678348027836015
691,0.6898807151530714
692,0.7678348027836015
693,0.6898807151530714
694,0.7678348027836015
695,0.6684726320686015
696,0.5932418799359799
697,0.5932418799359799
698,0.6643723917425101
699,0.5932418799359799
700,0.6528102317425101
701,0.5932418799359799
702,0.5932418799359799
703,0.5932418799359799
704,0.6643723917425101
705,0.58167971993598
706,0.6643723917425101
707,0.58167971993598
708,0.6643723917425101
709,0.5932418799359799
710,0.6643723917425101
711,0.58167971993598
712,0.6643723917425101
713,0.6528102317425101
714,0.6528102317425101
715,0.5932418799359799
716,0.6643723917425101
717,0.58167971993598
718,0.6643723917425101
719,0.6528102317425101
720,0.719975669167599
721,0.621868432618599
722,0.8087840340064819
723,0.6116967526185989
724,0.8087840340064819
725,0.6568594350585991
726,0.719975669167599
727,0.621868432618599
728,0.8087840340064819
729,0.6063506980066942
730,0.8087840340064819
731,0.620752641198599
732,0.8087840340064819
733,0.6116967526185989
734,0.8087840340064819
735,0.6063506980066942
736,0.8087840340064819
737,0.703969200185129
738,0.8087840340064819
739,0.6568594350585991
740,0.8087840340064819
741,0.620752641198599
742,0.8087840340064819
743,0.703969200185129
744,0.703828260037599
745,0.703828260037599
746,0.820563228696482
747,0.703828260037599
748,0.820563228696482
749,0.703828260037599
750,0.703828260037599
751,0.703828260037599
752,0.820563228696482
753,0.7297439519575991
754,0.820563228696482
755,0.7297439519575991
756,0.820563228696482
757,0.703828260037599
758,0.820563228696482
759,0.7297439519575991
760,0.820563228696482
761,0.818552316796482
762,0.820563228696482
763,0.703828260037599
764,0.820563228696482
765,0.7297439519575991
766,0.820563228696482
767,0.818552316796482
768,0.8501926515048491
769,0.8386304915048491
770,0.8885496500153788
771,0.8386304915048491
772,0.8885496500153788
773,0.8501926515048491
774,0.8501926515048491
775,0.8386304915048491
776,0.8885496500153788
777,0.8386304915048491
778,0.8885496500153788
779,0.8386304915048491
780,0.8885496500153788
781,0.8386304915048491
782,0.8885496500153788
783,0.8386304915048491
784,0.8885496500153788
785,0.8769874900153789
786,0.8885496500153788
787,0.8501926515048491
788,0.8885496500153788
789,0.8386304915048491
790,0.8885496500153788
791,0.8769874900153789
792,0.8501926515048491
793,0.8501926515048491
794,0.9321681858753788
795,0.8501926515048491
796,0.9321681858753788
797,0.8501926515048491
798,0.8501926515048491
799,0.8501926515048491
800,0.9265998003872835
801,0.8501926515048491
802,0.9231122972953787
803,0.8501926515048491
804,0.9321681858753788
805,0.8501926515048491
806,0.9265998003872835
807,0.8501926515048491
808,0.9321681858753788
809,0.9321681858753788
810,0.9321681858753788
811,0.8501926515048491
812,0.9231122972953787
813,0.8501926515048491
814,0.9321681858753788
815,0.9321681858753788
816,0.6203830470759799
817,0.6203830470759799
818,0.72356993474251
819,0.6203830470759799
820,0.72356993474251
821,0.6203830470759799
822,0.6203830470759799
823,0.6203830470759799
824,0.7180015492544147
825,0.6048040399359799
826,0.72356993474251
827,0.6203830470759799
828,0.72356993474251
829,0.6203830470759799
830,0.7180015492544147
831,0.6048040399359799
832,0.72356993474251
833,0.72356993474251
834,0.72356993474251
835,0.6203830470759799
836,0.72356993474251
837,0.6203830470759799
838,0.72356993474251
839,0.72356993474251
840,0.8501926515048491
841,0.8501926515048491
842,0.8885496500153788
843,0.8386304915048491
844,0.8885496500153788
845,0.8501926515048491
846,0.8501926515048491
847,0.8501926515048491
848,0.8885496500153788
849,0.8386304915048491
850,0.8885496500153788
851,0.8386304915048491
852,0.8885496500153788
853,0.8386304915048491
854,0.8885496500153788
855,0.8386304915048491
856,0.8885496500153788
857,0.8769874900153789
858,0.8885496500153788
859,0.8501926515048491
860,0.8885496500153788
861,0.8386304915048491
862,0.8885496500153788
863,0.8769874900153789
864,0.8386304915048491
865,0.8386304915048491
866,0.8769874900153789
867,0.6967546267204048
868,0.8769874900153789
869,0.8386304915048491
870,0.8386304915048491
871,0.8386304915048491
872,0.8885496500153788
873,0.6663835391670715
874,0.8885496500153788
875,0.6663835391670715
876,0.8769874900153789
877,0.6967546267204048
878,0.8885496500153788
879,0.6663835391670715
880,0.8769874900153789
881,0.7351116252309348
882,0.8769874900153789
883,0.8386304915048491
884,0.8885496500153788
885,0.6663835391670715
886,0.8769874900153789
887,0.7351116252309348
888,0.8501926515048491
889,0.8386304915048491
890,0.8885496500153788
891,0.8386304915048491
892,0.8885496500153788
893,0.8386304915048491
894,0.8501926515048491
895,0.8386304915048491
896,0.8885496500153788
897,0.8386304915048491
898,0.8885496500153788
899,0.8386304915048491
900,0.8885496500153788
901,0.8386304915048491
902,0.8885496500153788
903,0.8386304915048491
904,0.8885496500153788
905,0.8769874900153789
906,0.8885496500153788
907,0.8386304915048491
908,0.8885496500153788
909,0.8386304915048491
910,0.8885496500153788
911,0.8769874900153789
912,0.8386304915048491
913,0.6967546267204048
914,0.8769874900153789
915,0.6663835391670715
916,0.8769874900153789
917,0.6967546267204048
918,0.8386304915048491
919,0.6967546267204048
920,0.8885496500153788
921,0.6663835391670715
922,0.8769874900153789
923,0.6663835391670715
924,0.8769874900153789
925,0.6663835391670715
926,0.8885496500153788
927,0.6663835391670715
928,0.8769874900153789
929,0.7047405376776014
930,0.8769874900153789
931,0.6967546267204048
932,0.8769874900153789
933,0.6663835391670715
934,0.8769874900153789
935,0.7047405376776014
936,0.8562325538848491
937,0.8446703938848492
938,0.8945895523953787
939,0.8446703938848492
940,0.8945895523953787
941,0.8446703938848492
942,0.8562325538848491
943,0.8446703938848492
944,0.8945895523953787
945,0.8446703938848492
946,0.8945895523953787
947,0.8446703938848492
948,0.8945895523953787
949,0.8446703938848492
950,0.8945895523953787
951,0.8446703938848492
952,0.8945895523953787
953,0.8830273923953789
954,0.8945895523953787
955,0.8446703938848492
956,0.8945895523953787
957,0.8446703938848492
958,0.8945895523953787
959,0.8830273923953789
960,0.6967546267204048
961,0.6663835391670715
962,0.8769874900153789
963,0.6663835391670715
964,0.7351116252309348
965,0.6663835391670715
966,0.6967546267204048
967,0.6663835391670715
968,0.8769874900153789
969,0.6663835391670715
970,0.8769874900153789
971,0.6663835391670715
972,0.8769874900153789
973,0.6663835391670715
974,0.8769874900153789
975,0.6663835391670715
976,0.8769874900153789
977,0.6762387753626014
978,0.7351116252309348
979,0.6663835391670715
980,0.8769874900153789
981,0.6663835391670715
982,0.8769874900153789
983,0.6762387753626014
984,0.8386304915048491
985,0.8386304915048491
986,0.8885496500153788
987,0.8386304915048491
988,0.8769874900153789
989,0.8386304915048491
990,0.8386304915048491
991,0.8386304915048491
992,0.8885496500153788
993,0.6663835391670715
994,0.8885496500153788
995,0.6967546267204048
996,0.8885496500153788
997,0.8386304915048491
998,0.8885496500153788
999,0.6663835391670715
1000,0.8885496500153788
1001,0.8769874900153789
1002,0.8769874900153789
1003,0.8386304915048491
1004,0.8885496500153788
1005,0.6967546267204048
1006,0.8885496500153788
1007,0.8769874900153789
1008,-0.1534978763510002
1009,-0.1534978763510002
1010,-0.09374253069047032
1011,-0.1534978763510002
1012,-0.09374253069047032
1013,-0.1534978763510002
1014,-0.1534978763510002
1015,-0.1534978763510002
1016,-0.08713881909047029
1017,-0.1534978763510002
1018,-0.09374253069047032
1019,-0.1534978763510002
1020,-0.09374253069047032
1021,-0.1534978763510002
1022,-0.08713881909047029
1023,-0.1534978763510002
1024,-0.09374253069047032
1025,-0.09374253069047032
1026,-0.09374253069047032
1027,-0.1534978763510002
1028,-0.09374253069047032
1029,-0.1534978763510002
1030,-0.09374253069047032
1031,-0.09374253069047032
1032,-0.2512704718690981
1033,-0.2968529868690981
1034,-0.16856236495191862
1035,-0.2968529868690981
1036,-0.23992107495191864
1037,-0.2968529868690981
1038,-0.2512704718690981
1039,-0.2968529868690981
1040,-0.16856236495191862
1041,-0.3084151468690981
1042,-0.16856236495191862
1043,-0.3084151468690981
1044,-0.16856236495191862
1045,-0.2968529868690981
1046,-0.16856236495191862
1047,-0.3084151468690981
1048,-0.16856236495191862
1049,-0.28550358995191877
1050,-0.23992107495191864
1051,-0.2968529868690981
1052,-0.16856236495191862
1053,-0.3084151468690981
1054,-0.16856236495191862
1055,-0.28550358995191877
1056,0.11391996354438462
1057,-0.17011939012476657
1058,0.1319334726732676
1059,-0.17011939012476657
1060,0.1319334726732676
1061,-0.08721794149676651
1062,0.11391996354438462
1063,-0.17011939012476657
1064,0.1319334726732676
1065,-0.23834368859303506
1066,0.1319334726732676
1067,-0.21488585682113023
1068,0.1319334726732676
1069,-0.17011939012476657
1070,0.1319334726732676
1071,-0.23834368859303506
1072,0.1319334726732676
1073,-0.18953389985395075
1074,0.1319334726732676
1075,-0.08721794149676651
1076,0.1319334726732676
1077,-0.21488585682113023
1078,0.1319334726732676
1079,-0.18953389985395075
1080,0.16713085331438463
1081,0.16713085331438463
1082,0.20968869957326752
1083,0.16713085331438463
1084,0.20968869957326752
1085,0.16713085331438463
1086,0.16713085331438463
1087,0.16713085331438463
1088,0.20968869957326752
1089,0.16713085331438463
1090,0.20968869957326752
1091,0.16713085331438463
1092,0.20968869957326752
1093,0.16713085331438463
1094,0.20968869957326752
1095,0.16713085331438463
1096,0.20968869957326752
1097,0.1851443624432675
1098,0.20968869957326752
1099,0.16713085331438463
1100,0.20968869957326752
1101,0.16713085331438463
1102,0.20968869957326752
1103,0.1851443624432675
1104,-0.018672470101222576
1105,-0.09003118010122262
1106,0.07086809643930744
1107,-0.09003118010122262
1108,0.07086809643930744
1109,-0.018672470101222576
1110,-0.018672470101222576
1111,-0.09003118010122262
1112,0.07086809643930744
1113,-0.1356136951012226
1114,0.07086809643930744
1115,-0.1356136951012226
1116,0.07086809643930744
1117,-0.09003118010122262
1118,0.07086809643930744
1119,-0.1356136951012226
1120,0.07086809643930744
1121,-0.00049061356069251
1122,0.07086809643930744
1123,-0.018672470101222576
1124,0.07086809643930744
1125,-0.1356136951012226
1126,0.07086809643930744
1127,-0.00049061356069251
1128,-0.06692806110122253
1129,-0.06692806110122253
1130,0.06556748441930742
1131,-0.06692806110122253
1132,0.06623104129930743
1133,-0.06692806110122253
1134,-0.06692806110122253
1135,-0.06692806110122253
1136,0.05940934038121224
1137,-0.06692806110122253
1138,0.06556748441930742
1139,-0.06692806110122253
1140,0.06556748441930742
1141,-0.06692806110122253
1142,0.05940934038121224
1143,-0.06692806110122253
1144,0.06556748441930742
1145,0.06623104129930743
1146,0.06623104129930743
1147,-0.06692806110122253
1148,0.06556748441930742
1149,-0.06692806110122253
1150,0.06556748441930742
1151,0.06623104129930743
1152,-0.16669470972909803
1153,-0.16669470972909803
1154,-0.11172677695191868
1155,-0.16669470972909803
1156,-0.11172677695191868
1157,-0.16669470972909803
1158,-0.16669470972909803
1159,-0.16669470972909803
1160,-0.11788492099001399
1161,-0.17991176186909802
1162,-0.11172677695191868
1163,-0.16433275472909803
1164,-0.11172677695191868
1165,-0.16669470972909803
1166,-0.11788492099001399
1167,-0.17991176186909802
1168,-0.11172677695191868
1169,-0.11172677695191868
1170,-0.11172677695191868
1171,-0.16669470972909803
1172,-0.11172677695191868
1173,-0.16433275472909803
1174,-0.11172677695191868
1175,-0.11172677695191868
1176,-0.018672470101222576
1177,-0.018672470101222576
1178,0.07086809643930744
1179,-0.09003118010122262
1180,0.07086809643930744
1181,-0.018672470101222576
1182,-0.018672470101222576
1183,-0.018672470101222576
1184,0.07086809643930744
1185,-0.1356136951012226
1186,0.07086809643930744
1187,-0.1356136951012226
1188,0.07086809643930744
1189,-0.09003118010122262
1190,0.07086809643930744
1191,-0.1356136951012226
1192,0.07086809643930744
1193,-0.00049061356069251
1194,0.07086809643930744
1195,-0.018672470101222576
1196,0.07086809643930744
1197,-0.1356136951012226
1198,0.07086809643930744
1199,-0.00049061356069251
1200,-0.09003118010122262
1201,-0.1356136951012226
1202,-0.00049061356069251
1203,-0.277489559885667
1204,-0.046073128560692574
1205,-0.1356136951012226
1206,-0.09003118010122262
1207,-0.1356136951012226
1208,0.07086809643930744
1209,-0.28263779915900034
1210,0.07086809643930744
1211,-0.3078606474390003
1212,-0.00049061356069251
1213,-0.277489559885667
1214,0.07086809643930744
1215,-0.28263779915900034
1216,-0.00049061356069251
1217,-0.187948993345137
1218,-0.046073128560692574
1219,-0.1356136951012226
1220,0.07086809643930744
1221,-0.3078606474390003
1222,-0.00049061356069251
1223,-0.187948993345137
1224,-0.018672470101222576
1225,-0.09003118010122262
1226,0.07086809643930744
1227,-0.09003118010122262
1228,0.07086809643930744
1229,-0.09003118010122262
1230,-0.018672470101222576
1231,-0.09003118010122262
1232,0.07086809643930744
1233,-0.1356136951012226
1234,0.07086809643930744
1235,-0.1356136951012226
1236,0.07086809643930744
1237,-0.09003118010122262
1238,0.07086809643930744
1239,-0.1356136951012226
1240,0.07086809643930744
1241,-0.046073128560692574
1242,0.07086809643930744
1243,-0.09003118010122262
1244,0.07086809643930744
1245,-0.1356136951012226
1246,0.07086809643930744
1247,-0.046073128560692574
1248,-0.1356136951012226
